,P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category,lat,lon
3598,F-MAH-75-001,Bhagabati,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3599,F-MAH-73-014,Kailapalamandau,Dadeldhura,Far-Western,0.0,0.05,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3600,F-MAH-75-033,Sankarpur,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3601,F-MAH-75-025,Kharkada,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3602,M-BHE-60-051,Seri,Dailekh,Mid-Western,0.0,0.02,7.71,7.59,7.65,0.0,0.0,Lowest,28.84434,81.71011
3603,F-MAH-75-036,Sikhar,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3604,F-MAH-75-018,Hikila,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3605,F-MAH-75-005,Chhapari,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3606,F-MAH-75-026,Lali,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3607,F-MAH-75-021,Kante,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3608,F-MAH-74-030,Kotpetara,Baitadi,Far-Western,0.0,0.07,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3609,W-LUM-50-078,Vidhyanagar,Kapilbastu,Western,0.0,0.05,6.84,6.64,6.74,0.0,0.0,Lowest,27.624172,82.987652
3610,F-MAH-75-020,Huti,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3611,F-MAH-73-001,Ajayameru,Dadeldhura,Far-Western,0.0,0.04,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3612,F-MAH-75-011,Dhaulakot,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3613,F-MAH-75-030,Ranisikhar,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3614,F-MAH-75-013,Eyarkot,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3615,F-MAH-73-008,Bhageswor,Dadeldhura,Far-Western,0.0,0.04,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3616,F-MAH-75-034,Seri,Darchula,Far-Western,0.0,0.03,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3617,F-MAH-73-017,Mashtamandau,Dadeldhura,Far-Western,0.0,0.04,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3618,F-MAH-74-053,Shikharpur,Baitadi,Far-Western,0.0,0.06,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3619,F-MAH-74-016,Dilasaini,Baitadi,Far-Western,0.0,0.06,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3620,F-MAH-75-028,Malikarjun,Darchula,Far-Western,0.0,0.02,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3621,F-MAH-73-011,Ganeshpur,Dadeldhura,Far-Western,0.0,0.04,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3622,F-MAH-74-052,Shibanath,Baitadi,Far-Western,0.0,0.06,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3623,F-MAH-74-032,Kuwakot,Baitadi,Far-Western,0.0,0.06,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3624,F-MAH-75-040,Tapoban,Darchula,Far-Western,0.0,0.02,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3625,F-MAH-73-004,Ashigram,Dadeldhura,Far-Western,0.0,0.03,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3626,F-MAH-73-018,Nawadurga,Dadeldhura,Far-Western,0.0,0.03,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3627,F-MAH-74-044,Patan,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3628,F-MAH-75-007,Dattu,Darchula,Far-Western,0.0,0.02,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3629,F-MAH-74-056,Siddheswor,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3630,F-MAH-74-001,Amchaur,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3631,F-MAH-74-063,Udayadeb,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3632,F-MAH-74-014,Dhikasintad/Sitad,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3633,F-MAH-74-039,Melauli,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3634,F-MAH-75-029,Pipalchauri,Darchula,Far-Western,0.0,0.02,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3635,F-MAH-74-008,Bumiraj,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3636,F-MAH-74-023,Gurukhola,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3637,F-MAH-74-041,Nwadeu,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3638,F-MAH-74-019,Gajari,Baitadi,Far-Western,0.0,0.05,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3639,F-MAH-74-011,Dehimandau,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3640,F-MAH-75-006,Dadakot,Darchula,Far-Western,0.0,0.02,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3641,F-MAH-74-028,Kataujpani,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3642,F-MAH-73-009,Chipur,Dadeldhura,Far-Western,0.0,0.03,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3643,F-MAH-74-007,Bilashpur,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3644,F-MAH-74-013,Dhikarim/Rim,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3645,F-MAH-74-035,Maharudra,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3646,F-MAH-74-021,Gokuleswor,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3647,F-MAH-74-054,Shivaling,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3648,F-MAH-74-036,Malladehi,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3649,F-MAH-74-046,Rauleswor,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3650,F-MAH-74-057,Sikash,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3651,F-MAH-74-006,Bijayapur,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3652,F-MAH-74-004,Bhatana,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3653,F-MAH-74-018,Durgasthan,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3654,F-MAH-74-043,Pancheswor,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3655,F-MAH-75-003,Bramhadev,Darchula,Far-Western,0.0,0.02,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3656,F-MAH-74-024,Gwallek,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3657,F-MAH-73-020,Samejee,Dadeldhura,Far-Western,0.0,0.03,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3658,F-MAH-75-019,Hunainath,Darchula,Far-Western,0.0,0.02,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3659,F-MAH-74-047,Rudreswor,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3660,F-MAH-74-033,Mahadevsthan,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3661,F-MAH-74-029,Kotila,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3662,F-MAH-74-049,Salena,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3663,F-MAH-74-045,Raudidewal,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3664,F-MAH-74-034,Mahakali,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3665,F-MAH-74-060,Sreekot,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3666,F-MAH-74-005,Bhumeswor,Baitadi,Far-Western,0.0,0.04,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3667,F-MAH-75-014,Ghusa,Darchula,Far-Western,0.0,0.02,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3668,F-MAH-74-003,Basuling,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3669,F-MAH-73-007,Bhadrapur,Dadeldhura,Far-Western,0.0,0.02,8.09,5.89,6.99,0.0,0.0,Lowest,29.29842,80.58059
3670,F-MAH-74-048,Sakar,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3671,F-MAH-74-038,Maunali,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3672,F-MAH-74-020,Giregada,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3673,F-MAH-74-027,Kaipal,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3674,F-MAH-74-037,Mathairaj,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3675,F-MAH-74-031,Kulau,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3676,F-MAH-74-061,Talladehi,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3677,F-MAH-74-062,Thalakanda,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3678,F-MAH-74-022,Gujar,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3679,F-MAH-74-009,Chaukham,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3680,F-MAH-74-042,Nwali,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3681,F-MAH-74-058,Silanga,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3682,F-MAH-75-031,Rapla,Darchula,Far-Western,0.0,0.01,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3683,F-MAH-74-002,Basantapur,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3684,F-MAH-74-055,Siddhapur,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3685,M-BHE-58-011,GulariyaN.P.,Bardiya,Mid-Western,0.0,0.57,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3686,F-MAH-74-012,Deulek,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3687,F-MAH-74-017,DurgaBhabani,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3688,F-MAH-74-015,Dhungad,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3689,F-MAH-74-051,Shankarpur,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3690,F-MAH-74-025,Hat,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3691,M-KAR-66-018,Muchu,Humla,Mid-Western,0.0,0.01,5.0,10.0,7.5,0.0,0.0,Lowest,29.91667,81.91667
3692,F-MAH-74-059,SreeKedar,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3693,F-MAH-74-040,Nagarjun,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3694,F-MAH-72-011,MahendranagarN.P.,Kanchanpur,Far-Western,0.0,1.07,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3695,F-SET-71-010,DhangadhiN.P.,Kailali,Far-Western,0.0,1.05,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3696,M-BHE-58-008,Dhadhawar,Bardiya,Mid-Western,0.0,0.23,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3697,M-BHE-58-020,Motipur,Bardiya,Mid-Western,0.0,0.22,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3698,M-BHE-58-007,Deudakala,Bardiya,Mid-Western,0.0,0.2,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3699,M-BHE-58-015,Magaragadi,Bardiya,Mid-Western,0.0,0.19,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3700,F-MAH-75-004,Byash,Darchula,Far-Western,0.0,0.01,9.63,5.05,7.34,0.0,0.0,Lowest,29.91667,80.75
3701,M-BHE-58-027,Sanashree,Bardiya,Mid-Western,0.0,0.18,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3702,M-BHE-58-003,Baniyabhar,Bardiya,Mid-Western,0.0,0.18,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3703,F-MAH-74-026,Hatraj,Baitadi,Far-Western,0.0,0.01,9.94,3.31,6.62,0.0,0.0,Lowest,29.5,80.58333
3704,F-SET-71-042,TikapurN.P.,Kailali,Far-Western,0.0,0.58,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3705,M-BHE-59-008,BirendranagarN.P.,Surkhet,Mid-Western,0.0,0.49,5.76,2.69,4.23,0.0,0.0,Lowest,28.51746,81.7787
3706,M-BHE-58-022,Neulapur,Bardiya,Mid-Western,0.0,0.15,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3707,M-BHE-58-025,Patabhar,Bardiya,Mid-Western,0.0,0.15,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3708,M-BHE-58-029,Sorhawa,Bardiya,Mid-Western,0.0,0.14,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3709,M-BHE-58-013,Kalika,Bardiya,Mid-Western,0.0,0.14,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3710,W-LUM-51-036,Sandhikharka,Arghakhanchi,Western,0.0,0.14,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3711,F-MAH-72-009,Krishnapur,Kanchanpur,Far-Western,0.0,0.38,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3712,M-BHE-58-002,Baganaha,Bardiya,Mid-Western,0.0,0.13,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3713,M-BHE-58-026,Rajapur,Bardiya,Mid-Western,0.0,0.13,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3714,F-SET-71-001,Baliya,Kailali,Far-Western,0.0,0.43,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3715,M-BHE-58-012,Jamuni,Bardiya,Mid-Western,0.0,0.12,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3716,M-BHE-58-016,Mahamadpur,Bardiya,Mid-Western,0.0,0.11,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3717,F-MAH-72-004,Daijee,Kanchanpur,Far-Western,0.0,0.28,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3718,M-BHE-58-009,Dhodhari,Bardiya,Mid-Western,0.0,0.1,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3719,M-BHE-58-005,Bhimapur,Bardiya,Mid-Western,0.0,0.1,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3720,M-BHE-58-030,Suryapatawa,Bardiya,Mid-Western,0.0,0.1,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3721,M-BHE-58-019,Manpurtapara,Bardiya,Mid-Western,0.0,0.1,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3722,F-MAH-72-007,Jhalari,Kanchanpur,Far-Western,0.0,0.25,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3723,W-LUM-51-041,Thada,Arghakhanchi,Western,0.0,0.09,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3724,M-BHE-58-032,Thakudwara,Bardiya,Mid-Western,0.0,0.09,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3725,M-BHE-58-018,ManpurMainapokhar,Bardiya,Mid-Western,0.0,0.09,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3726,F-SET-71-007,Chaumala,Kailali,Far-Western,0.0,0.28,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3727,M-BHE-58-023,Padanaha,Bardiya,Mid-Western,0.0,0.09,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3728,W-LUM-51-037,Siddhara,Arghakhanchi,Western,0.0,0.09,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3729,M-BHE-58-031,Taratal,Bardiya,Mid-Western,0.0,0.09,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3730,F-MAH-72-019,Suda,Kanchanpur,Far-Western,0.0,0.23,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3731,F-MAH-72-018,Sreepur,Kanchanpur,Far-Western,0.0,0.22,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3732,F-SET-71-037,Sadepani,Kailali,Far-Western,0.0,0.26,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3733,W-LUM-51-018,Hansapur,Arghakhanchi,Western,0.0,0.08,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3734,M-BHE-58-028,Sivapur,Bardiya,Mid-Western,0.0,0.08,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3735,F-MAH-72-006,Dodhara,Kanchanpur,Far-Western,0.0,0.2,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3736,M-BHE-58-006,Daulatpur,Bardiya,Mid-Western,0.0,0.08,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3737,F-SET-71-023,Malakheti,Kailali,Far-Western,0.0,0.24,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3738,F-MAH-72-003,Chandani,Kanchanpur,Far-Western,0.0,0.2,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3739,F-MAH-72-005,Dekhatbhuli,Kanchanpur,Far-Western,0.0,0.19,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3740,F-SET-71-018,Joshipur,Kailali,Far-Western,0.0,0.23,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3741,F-MAH-72-015,RampurBilaspur,Kanchanpur,Far-Western,0.0,0.19,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3742,M-BHE-58-014,KhairiChandanpur,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3743,F-SET-71-024,Masuriya,Kailali,Far-Western,0.0,0.23,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3744,M-BHE-58-024,PasupatiNagar,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3745,M-BHE-59-030,Latikoili,Surkhet,Mid-Western,0.0,0.2,5.76,2.69,4.23,0.0,0.0,Lowest,28.51746,81.7787
3746,M-BHE-58-001,Badalpur,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3747,F-MAH-72-013,Pipaladi,Kanchanpur,Far-Western,0.0,0.18,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3748,F-MAH-72-002,Beldandi,Kanchanpur,Far-Western,0.0,0.18,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3749,M-BHE-58-010,Gola,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3750,W-LUM-51-011,Dhakawang,Arghakhanchi,Western,0.0,0.07,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3751,F-SET-71-033,Phulbari,Kailali,Far-Western,0.0,0.21,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3752,F-MAH-72-014,RaikawarBichawa,Kanchanpur,Far-Western,0.0,0.17,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3753,W-LUM-51-019,Jukena,Arghakhanchi,Western,0.0,0.07,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3754,W-LUM-51-016,Dibharna,Arghakhanchi,Western,0.0,0.07,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3755,F-SET-71-006,Chauha,Kailali,Far-Western,0.0,0.2,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3756,F-SET-71-011,Dododhara,Kailali,Far-Western,0.0,0.2,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3757,W-LUM-51-031,Nuwakot,Arghakhanchi,Western,0.0,0.07,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3758,M-BHE-58-017,Manau,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3759,E-MEC-02-033,Ranitar,Panchthar,Eastern,0.0,0.07,4.1,5.24,4.67,0.0,0.0,Lowest,27.16667,87.83333
3760,F-SET-71-014,Geta,Kailali,Far-Western,0.0,0.2,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3761,M-BHE-59-051,Uttarganga,Surkhet,Mid-Western,0.0,0.18,5.76,2.69,4.23,0.0,0.0,Lowest,28.51746,81.7787
3762,F-MAH-72-008,Kalika,Kanchanpur,Far-Western,0.0,0.16,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3763,W-LUM-51-020,Juluke,Arghakhanchi,Western,0.0,0.06,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3764,E-MEC-02-022,Nangeen,Panchthar,Eastern,0.0,0.07,4.1,5.24,4.67,0.0,0.0,Lowest,27.16667,87.83333
3765,W-LUM-51-038,Simalapani,Arghakhanchi,Western,0.0,0.06,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3766,F-SET-71-035,RamsikharJhala,Kailali,Far-Western,0.0,0.18,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3767,F-SET-71-039,Sreepur,Kailali,Far-Western,0.0,0.18,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3768,M-BHE-58-021,Nayagaun,Bardiya,Mid-Western,0.0,0.06,4.64,4.82,4.73,0.0,0.0,Lowest,28.33333,81.41667
3769,F-SET-71-009,Darakh,Kailali,Far-Western,0.0,0.18,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3770,W-LUM-51-013,Dharapani,Arghakhanchi,Western,0.0,0.06,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3771,F-MAH-72-012,Parasan,Kanchanpur,Far-Western,0.0,0.15,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3772,F-SET-71-031,Pathariya,Kailali,Far-Western,0.0,0.18,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3773,F-MAH-72-001,BaisiBichawa,Kanchanpur,Far-Western,0.0,0.15,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3774,F-MAH-72-020,Tribhuwanbast,Kanchanpur,Far-Western,0.0,0.15,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3775,F-MAH-72-010,Laxmipur,Kanchanpur,Far-Western,0.0,0.14,5.46,3.08,4.27,0.0,0.0,Lowest,28.890198,80.323401
3776,W-LUM-51-002,Argha,Arghakhanchi,Western,0.0,0.05,6.12,3.32,4.72,0.0,0.0,Lowest,27.91667,83.08333
3777,E-MEC-02-040,Yanganam,Panchthar,Eastern,0.0,0.06,4.1,5.24,4.67,0.0,0.0,Lowest,27.16667,87.83333
3778,F-SET-71-015,Godawari,Kailali,Far-Western,0.0,0.16,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3779,F-SET-71-044,Urma,Kailali,Far-Western,0.0,0.16,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3780,F-SET-71-029,Pahalmanpur,Kailali,Far-Western,0.0,0.15,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3781,F-SET-71-004,Bhajani,Kailali,Far-Western,0.0,0.15,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3782,E-MEC-02-016,Lungrupa,Panchthar,Eastern,0.0,0.06,4.1,5.24,4.67,0.0,0.0,Lowest,27.16667,87.83333
3783,F-SET-71-016,Hasuliya,Kailali,Far-Western,0.0,0.14,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
3784,E-MEC-02-010,Ekteen,Panchthar,Eastern,0.0,0.05,4.1,5.24,4.67,0.0,0.0,Lowest,27.16667,87.83333
3785,F-SET-71-034,Pratapapur,Kailali,Far-Western,0.0,0.14,4.41,3.97,4.19,0.0,0.0,Lowest,28.75,80.91667
